location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
jodhpur_ind.29_1_in,Jodhpur,cpcb,pm10,observed,-120.7990139740676,-0.4918052527219156,0.7160210284893327,39.135966890696274,FY 2017-18 to FY 2023-24
jodhpur_ind.29_1_in,Jodhpur,cpcb,pm10,trend,-97.57286491558952,-0.42844994155530736,0.7160210284893327,39.135966890696274,FY 2017-18 to FY 2023-24
kalaburagi_ind.16_1_in,Kalaburagi,cpcb,pm10,observed,NA,NA,0.618868255046966,31.468100232984302,FY 2017-18 to FY 2023-24
kalaburagi_ind.16_1_in,Kalaburagi,cpcb,pm10,trend,NA,NA,0.618868255046966,31.468100232984302,FY 2017-18 to FY 2023-24
kanpur_ind.34_1_in,Kanpur,cpcb,pm10,observed,NA,NA,0.6202770259378617,53.17622841045663,FY 2017-18 to FY 2023-24
kanpur_ind.34_1_in,Kanpur,cpcb,pm10,trend,NA,NA,0.6202770259378617,53.17622841045663,FY 2017-18 to FY 2023-24
kashipur_ind.35_1_in,Kashipur,cpcb,pm10,observed,NA,NA,0.6765928917517132,22.21955253337301,FY 2017-18 to FY 2023-24
kashipur_ind.35_1_in,Kashipur,cpcb,pm10,trend,NA,NA,0.6765928917517132,22.21955253337301,FY 2017-18 to FY 2023-24
khanna_ind.28_1_in,Khanna,cpcb,pm10,observed,NA,NA,0.6935700290782706,25.612396830479888,FY 2017-18 to FY 2023-24
khanna_ind.28_1_in,Khanna,cpcb,pm10,trend,NA,NA,0.6935700290782706,25.612396830479888,FY 2017-18 to FY 2023-24
khurja_ind.34_1_in,Khurja,cpcb,pm10,observed,NA,NA,0.7615835544950049,35.577516139887585,FY 2017-18 to FY 2023-24
khurja_ind.34_1_in,Khurja,cpcb,pm10,trend,NA,NA,0.7615835544950049,35.577516139887585,FY 2017-18 to FY 2023-24
kohima_ind.24_1_in,Kohima,cpcb,pm10,observed,NA,NA,0.8051724474048789,17.392681349995637,FY 2017-18 to FY 2023-24
kohima_ind.24_1_in,Kohima,cpcb,pm10,trend,NA,NA,0.8051724474048789,17.392681349995637,FY 2017-18 to FY 2023-24
kolhapur_ind.20_1_in,Kolhapur,cpcb,pm10,observed,NA,NA,0.9094193902793204,16.35514153716871,FY 2017-18 to FY 2023-24
kolhapur_ind.20_1_in,Kolhapur,cpcb,pm10,trend,NA,NA,0.9094193902793204,16.35514153716871,FY 2017-18 to FY 2023-24
kolkata_ind.36_1_in,Kolkata,cpcb,pm10,observed,20.750941499253614,0.28166764557694424,0.8885983419258904,23.122817314211932,FY 2017-18 to FY 2023-24
kolkata_ind.36_1_in,Kolkata,cpcb,pm10,trend,-33.305953134770505,-0.27156399859333535,0.8885983419258904,23.122817314211932,FY 2017-18 to FY 2023-24
kota_ind.29_1_in,Kota,cpcb,pm10,observed,-33.12882380929584,-0.21576826559252643,0.7336812268207202,28.36380493155407,FY 2017-18 to FY 2023-24
kota_ind.29_1_in,Kota,cpcb,pm10,trend,-14.708557492588866,-0.10844123958451019,0.7336812268207202,28.36380493155407,FY 2017-18 to FY 2023-24
latur_ind.20_1_in,Latur,cpcb,pm10,observed,NA,NA,0.6614886601846816,20.856322213068484,FY 2017-18 to FY 2023-24
latur_ind.20_1_in,Latur,cpcb,pm10,trend,NA,NA,0.6614886601846816,20.856322213068484,FY 2017-18 to FY 2023-24
lucknow_ind.34_1_in,Lucknow,cpcb,pm10,observed,NA,NA,0.9025353122057158,30.13381859818931,FY 2017-18 to FY 2023-24
lucknow_ind.34_1_in,Lucknow,cpcb,pm10,trend,NA,NA,0.9025353122057158,30.13381859818931,FY 2017-18 to FY 2023-24
ludhiana_ind.28_1_in,Ludhiana,cpcb,pm10,observed,-24.43583491064868,-0.1616563092379083,0.6617686272483402,32.55959830356315,FY 2017-18 to FY 2023-24
ludhiana_ind.28_1_in,Ludhiana,cpcb,pm10,trend,-21.836882784775668,-0.14516218764767036,0.6617686272483402,32.55959830356315,FY 2017-18 to FY 2023-24
meerut_ind.34_1_in,Meerut,cpcb,pm10,observed,NA,NA,0.8087893367503259,41.28984601678641,FY 2017-18 to FY 2023-24
meerut_ind.34_1_in,Meerut,cpcb,pm10,trend,NA,NA,0.8087893367503259,41.28984601678641,FY 2017-18 to FY 2023-24
